exam_year,exam_type,phase,institute_code,college_name,branch_code,branch_name,category,gender,opening_rank,closing_rank,location,district,college_type,affiliated_to
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSE,COMPUTER SCIENCE AND ENGINEERING,SC_III,GIRLS,101907,101907,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,BOYS,101247,101247,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,GIRLS,139167,139167,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,BOYS,23601,23601,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,GIRLS,24674,24674,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,23877,23877,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,GIRLS,23877,23877,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,BOYS,61882,61882,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,72122,72122,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_B,BOYS,37395,37395,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_B,GIRLS,37395,37395,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,45718,45718,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,GIRLS,45718,45718,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_D,BOYS,35788,35788,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_D,GIRLS,35788,35788,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_E,BOYS,77348,77348,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_E,GIRLS,121469,121469,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_I,BOYS,102421,102421,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_I,GIRLS,102421,102421,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_II,BOYS,136114,136114,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_II,GIRLS,137271,137271,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_III,BOYS,73403,73403,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_III,GIRLS,106740,106740,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),ST,BOYS,119828,119828,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),ST,GIRLS,141584,141584,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),EWS,BOYS,25432,25432,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),EWS,GIRLS,26040,26040,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,BOYS,28164,28164,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,OC,GIRLS,28164,28164,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_A,BOYS,62145,62145,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_A,GIRLS,62145,62145,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_B,BOYS,39588,39588,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_B,GIRLS,39588,39588,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,BOYS,32423,32423,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_C,GIRLS,32423,32423,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_D,BOYS,34559,34559,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_D,GIRLS,36371,36371,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_E,BOYS,96442,96442,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_E,GIRLS,96442,96442,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC_I,BOYS,135939,135939,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC_I,GIRLS,135939,135939,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC_II,BOYS,130132,130132,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC_II,GIRLS,138151,138151,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC_III,BOYS,92129,92129,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC_III,GIRLS,106178,106178,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,BOYS,120176,120176,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,GIRLS,144929,144929,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,EWS,BOYS,28450,28450,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMCE,KESHAV MEMORIAL COLLEGE OF ENGINEERING,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,EWS,GIRLS,28450,28450,IBRAHIMPATAN,RR,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,16564,16564,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,GIRLS,16564,16564,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_A,BOYS,42322,42322,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,42360,42360,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_B,BOYS,22856,22856,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_B,GIRLS,25224,25224,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,42797,42797,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_C,GIRLS,50052,50052,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,BOYS,22281,22281,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,GIRLS,23563,23563,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,BOYS,51062,51062,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,GIRLS,54831,54831,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,SC_I,BOYS,49264,49264,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,SC_I,GIRLS,151027,151027,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,SC_II,BOYS,91715,91715,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,SC_II,GIRLS,91715,91715,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,SC_III,BOYS,55899,55899,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,SC_III,GIRLS,55899,55899,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,BOYS,92436,92436,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,GIRLS,112977,112977,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,BOYS,18173,18173,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,GIRLS,18173,18173,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,16449,16449,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,GIRLS,16449,16449,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,BOYS,33146,33146,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,35795,35795,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_B,BOYS,23682,23682,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_B,GIRLS,23682,23682,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,16449,16449,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,GIRLS,52647,52647,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_D,BOYS,23019,23019,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_D,GIRLS,23019,23019,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_E,BOYS,54330,54330,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_E,GIRLS,54330,54330,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_I,BOYS,16449,16449,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_I,GIRLS,16449,16449,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_II,BOYS,92190,92190,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_II,GIRLS,100515,100515,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_III,BOYS,54676,54676,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC_III,GIRLS,54676,54676,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),ST,BOYS,97198,97198,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),ST,GIRLS,97198,97198,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),EWS,BOYS,18219,18219,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE KACHWANISINGA,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),EWS,GIRLS,18219,18219,RAM,MDL,PVT,OU
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,4512,4512,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,GIRLS,5268,5268,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_A,BOYS,13636,13636,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,13999,13999,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_B,BOYS,6740,6740,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_B,GIRLS,7363,7363,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,19840,19840,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_C,GIRLS,19840,19840,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,BOYS,6324,6324,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,GIRLS,6927,6927,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,BOYS,12188,12188,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,GIRLS,15980,15980,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,SC_I,BOYS,30226,30226,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,SC_I,GIRLS,50878,50878,NARAYANAGUDA,HYD,PVT,JNTUH
2025,TS_EAMCET,SECOND,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,CSE,COMPUTER SCIENCE AND ENGINEERING,SC_II,BOYS,26825,26825,NARAYANAGUDA,HYD,PVT,JNTUH
